date,time,HAP,東部小水力_2022,東部小水力_2023
10-12,16:50,78.75,0.0,78.75
10-12,17:00,78.75,0.0,78.75
10-12,17:10,78.75,0.0,78.75
10-12,17:20,78.75,0.0,78.75
10-12,17:30,78.75,0.0,78.75
10-12,17:40,78.75,0.0,78.75
10-12,17:50,78.75,0.0,78.75
10-12,18:00,78.75,0.0,78.75
10-12,18:10,78.75,0.0,78.75
10-12,18:20,78.75,0.0,78.75
10-12,18:30,78.75,0.0,78.75
10-12,18:40,78.75,0.0,78.75
10-12,18:50,78.75,0.0,78.75
10-12,19:00,78.75,0.0,78.75
10-12,19:10,78.75,0.0,78.75
10-12,19:20,78.75,0.0,78.75
10-12,19:30,78.75,0.0,78.75
10-12,19:40,78.75,0.0,78.75
10-12,19:50,78.75,0.0,78.75
10-12,20:00,78.75,0.0,78.75
10-12,20:10,78.75,0.0,78.75
10-12,20:20,78.75,0.0,78.75
10-12,20:30,78.75,0.0,78.75
10-12,20:40,78.75,0.0,78.75
10-12,20:50,78.75,0.0,78.75
10-12,21:00,78.75,0.0,78.75
10-12,21:10,78.75,0.0,78.75
10-12,21:20,78.75,0.0,78.75
10-12,21:30,78.75,0.0,78.75
10-12,21:40,78.75,0.0,78.75
10-12,21:50,78.75,0.0,78.75
10-12,22:00,78.75,0.0,78.75
10-12,22:10,78.75,0.0,78.75
10-12,22:20,78.75,0.0,78.75
10-12,22:30,78.75,0.0,78.75
10-12,22:40,78.75,0.0,78.75
10-12,22:50,78.75,0.0,78.75
10-12,23:00,78.75,0.0,78.75
10-12,23:10,78.75,0.0,78.75
10-12,23:20,78.75,0.0,78.75
10-12,23:30,78.75,0.0,78.75
10-12,23:40,78.75,0.0,78.75
10-12,23:50,78.75,0.0,78.75
10-13,00:00,78.75,0.0,78.75
10-13,00:10,78.75,0.0,78.75
10-13,00:20,78.75,0.0,78.75
10-13,00:30,78.75,0.0,78.75
10-13,00:40,78.75,0.0,78.75
10-13,00:50,78.75,0.0,78.75
10-13,01:00,78.75,0.0,78.75
10-13,01:10,78.75,0.0,78.75
10-13,01:20,78.75,0.0,78.75
10-13,01:30,78.75,0.0,78.75
10-13,01:40,78.75,0.0,78.75
10-13,01:50,78.75,0.0,78.75
10-13,02:00,78.75,0.0,78.75
10-13,02:10,78.75,0.0,78.75
10-13,02:20,78.75,0.0,78.75
10-13,02:30,78.75,0.0,78.75
10-13,02:40,78.75,0.0,78.75
10-13,02:50,78.75,0.0,78.75
10-13,03:00,78.75,0.0,78.75
10-13,03:10,78.75,0.0,78.75
10-13,03:20,78.75,0.0,78.75
10-13,03:30,78.75,0.0,78.75
10-13,03:40,78.75,0.0,78.75
10-13,03:50,78.75,0.0,78.75
10-13,04:00,78.75,0.0,78.75
10-13,04:10,78.75,0.0,78.75
10-13,04:20,78.75,0.0,78.75
10-13,04:30,78.75,0.0,78.75
10-13,04:40,78.75,0.0,78.75
10-13,04:50,78.75,0.0,78.75
10-13,05:00,78.75,0.0,78.75
10-13,05:10,78.75,0.0,78.75
10-13,05:20,78.75,0.0,78.75
10-13,05:30,78.75,0.0,78.75
10-13,05:40,78.75,0.0,78.75
10-13,05:50,78.75,0.0,78.75
10-13,06:00,78.75,0.0,78.75
10-13,06:10,78.75,0.0,78.75
10-13,06:20,78.75,0.0,78.75
10-13,06:30,78.75,0.0,78.75
10-13,06:40,78.75,0.0,78.75
10-13,06:50,78.75,0.0,78.75
10-13,07:00,78.75,0.0,78.75
10-13,07:10,78.75,0.0,78.75
10-13,07:20,78.75,0.0,78.75
10-13,07:30,78.75,0.0,78.75
10-13,07:40,78.75,0.0,78.75
10-13,07:50,78.75,0.0,78.75
10-13,08:00,78.75,0.0,78.75
10-13,08:10,78.75,0.0,78.75
10-13,08:20,78.75,0.0,78.75
10-13,08:30,78.75,0.0,78.75
10-13,08:40,78.75,0.0,78.75
10-13,08:50,78.75,0.0,78.75
10-13,09:00,78.75,0.0,78.75
10-13,09:10,78.75,0.0,78.75
10-13,09:20,78.75,0.0,78.75
10-13,09:30,78.75,0.0,78.75
10-13,09:40,69.1945614818121,55.68,78.75
10-13,09:50,69.72583333333333,57.33,78.75
10-13,10:00,69.48419240431507,56.59,78.75
10-13,10:10,69.3081393278433,56.04,78.75
10-13,10:20,69.3081393278433,56.04,78.75
10-13,10:30,69.3686131278708,56.23,78.75
10-13,10:40,69.3686131278708,56.23,78.75
10-13,10:50,69.48419240431507,56.59,78.75
10-13,11:00,69.48419240431507,56.59,78.75
10-13,11:10,69.78542932628798,57.51,78.75
10-13,11:20,69.84534300791556,57.69,78.75
10-13,11:30,69.42624001183782,56.41,78.75
10-13,11:40,69.60433350526858,56.96,78.75
10-13,11:50,69.5457160776212,56.78,78.75
10-13,12:00,69.66327249981603,57.14,78.75
10-13,12:10,69.5457160776212,56.78,78.75
10-13,12:20,70.03036791006643,58.24,78.75
10-13,12:30,69.60433350526858,56.96,78.75
10-13,12:40,69.0792078173952,55.31,78.75
10-13,12:50,69.1945614818121,55.68,78.75
10-13,13:00,69.60433350526858,56.96,78.75
10-13,13:10,68.8557631440786,54.58,78.75
10-13,13:20,69.42624001183782,56.41,78.75
10-13,13:30,69.42624001183782,56.41,78.75
10-13,13:40,69.2511856474259,55.86,78.75
10-13,13:50,69.13515047675804,55.49,78.75
10-13,14:00,69.84534300791556,57.69,78.75
10-13,14:10,69.2511856474259,55.86,78.75
10-13,14:20,69.48419240431507,56.59,78.75
10-13,14:30,69.0792078173952,55.31,78.75
10-13,14:40,71.0644039451115,61.17,78.75
10-13,14:50,71.96180604356992,63.55,78.75
10-13,15:00,72.76183065410198,65.57,78.75
10-13,15:10,72.76183065410198,65.57,78.75
10-13,15:20,71.68125238397965,62.82,78.75
10-13,15:30,71.54082861189802,62.45,78.75
10-13,15:40,71.82287304494857,63.19,78.75
10-13,15:50,71.89219954967632,63.37,78.75
10-13,16:00,71.82287304494857,63.19,78.75
10-13,16:10,71.68125238397965,62.82,78.75
10-13,16:20,71.61278803309993,62.64,78.75
10-13,16:30,71.68125238397965,62.82,78.75
10-13,16:40,71.75,63.0,78.75
10-13,16:50,73.36111537933873,67.03,78.75
10-13,17:00,73.67141277641278,67.77,78.75
10-13,17:10,74.29622516556292,69.23,78.75
10-13,17:20,73.74754601226994,67.95,78.75
10-13,17:30,73.51572015053027,67.4,78.75
10-13,17:40,73.8239338235294,68.13,78.75
10-13,17:50,73.8239338235294,68.13,78.75
10-13,18:00,73.98174872665535,68.5,78.75
10-13,18:10,74.21830175913396,69.05,78.75
10-13,18:20,74.13631935505724,68.86,78.75
10-13,18:30,74.37439659827214,69.41,78.75
10-13,18:40,74.21830175913396,69.05,78.75
10-13,18:50,74.13631935505724,68.86,78.75
10-13,19:00,74.13631935505724,68.86,78.75
10-13,19:10,74.21830175913396,69.05,78.75
10-13,19:20,74.13631935505724,68.86,78.75
10-13,19:30,74.13631935505724,68.86,78.75
10-13,19:40,74.37439659827214,69.41,78.75
10-13,19:50,74.13631935505724,68.86,78.75
10-13,20:00,74.13631935505724,68.86,78.75
10-13,20:10,74.29622516556292,69.23,78.75
10-13,20:20,74.21830175913396,69.05,78.75
10-13,20:30,74.05890863460625,68.68,78.75
10-13,20:40,74.13631935505724,68.86,78.75
10-13,20:50,74.13631935505724,68.86,78.75
10-13,21:00,74.13631935505724,68.86,78.75
10-13,21:10,74.05890863460625,68.68,78.75
10-13,21:20,74.13631935505724,68.86,78.75
10-13,21:30,74.05890863460625,68.68,78.75
10-13,21:40,72.46875200222857,64.84,78.75
10-13,21:50,70.9330653482373,60.81,78.75
10-13,22:00,70.86422400803616,60.62,78.75
10-13,22:10,70.86422400803616,60.62,78.75
10-13,22:20,70.86422400803616,60.62,78.75
10-13,22:30,70.86422400803616,60.62,78.75
10-13,22:40,71.20061372870482,61.54,78.75
10-13,22:50,70.9330653482373,60.81,78.75
10-13,23:00,70.86422400803616,60.62,78.75
10-13,23:10,70.53912032355915,59.71,78.75
10-13,23:20,70.99858737655646,60.99,78.75
10-13,23:30,70.9330653482373,60.81,78.75
10-13,23:40,70.9330653482373,60.81,78.75
10-13,23:50,70.21831176385052,58.79,78.75
10-14,00:00,69.48419240431507,56.59,78.75
10-14,00:10,70.03036791006643,58.24,78.75
10-14,00:20,69.84534300791556,57.69,78.75
10-14,00:30,69.66327249981603,57.14,78.75
10-14,00:40,69.02359874514491,55.13,78.75
10-14,00:50,69.60433350526858,56.96,78.75
10-14,01:00,69.60433350526858,56.96,78.75
10-14,01:10,69.02359874514491,55.13,78.75
10-14,01:20,69.3081393278433,56.04,78.75
10-14,01:30,69.3686131278708,56.23,78.75
10-14,01:40,69.3686131278708,56.23,78.75
10-14,01:50,69.13515047675804,55.49,78.75
10-14,02:00,69.3686131278708,56.23,78.75
10-14,02:10,69.2511856474259,55.86,78.75
10-14,02:20,69.3686131278708,56.23,78.75
10-14,02:30,68.8557631440786,54.58,78.75
10-14,02:40,69.42624001183782,56.41,78.75
10-14,02:50,69.48419240431507,56.59,78.75
10-14,03:00,69.3686131278708,56.23,78.75
10-14,03:10,69.3081393278433,56.04,78.75
10-14,03:20,69.13515047675804,55.49,78.75
10-14,03:30,69.42624001183782,56.41,78.75
10-14,03:40,69.3081393278433,56.04,78.75
10-14,03:50,68.7446344765343,54.21,78.75
10-14,04:00,69.0792078173952,55.31,78.75
10-14,04:10,69.1945614818121,55.68,78.75
10-14,04:20,69.0792078173952,55.31,78.75
10-14,04:30,69.3686131278708,56.23,78.75
10-14,04:40,69.1945614818121,55.68,78.75
10-14,04:50,69.1945614818121,55.68,78.75
10-14,05:00,68.91034454347988,54.76,78.75
10-14,05:10,68.91034454347988,54.76,78.75
10-14,05:20,69.3081393278433,56.04,78.75
10-14,05:30,69.2511856474259,55.86,78.75
10-14,05:40,69.13515047675804,55.49,78.75
10-14,05:50,68.58211690959897,53.66,78.75
10-14,06:00,69.02359874514491,55.13,78.75
10-14,06:10,69.2511856474259,55.86,78.75
10-14,06:20,68.96832460732985,54.95,78.75
10-14,06:30,68.8557631440786,54.58,78.75
10-14,06:40,68.91034454347988,54.76,78.75
10-14,06:50,68.91034454347988,54.76,78.75
10-14,07:00,68.8557631440786,54.58,78.75
10-14,07:10,68.96832460732985,54.95,78.75
10-14,07:20,68.7446344765343,54.21,78.75
10-14,07:30,68.80152084115659,54.4,78.75
10-14,07:40,68.91034454347988,54.76,78.75
10-14,07:50,68.7446344765343,54.21,78.75
10-14,08:00,68.7446344765343,54.21,78.75
10-14,08:10,68.69109353818347,54.03,78.75
10-14,08:20,68.80152084115659,54.4,78.75
10-14,08:30,68.6378959276018,53.85,78.75
10-14,08:40,68.69109353818347,54.03,78.75
10-14,08:50,68.6378959276018,53.85,78.75
10-14,09:00,68.7446344765343,54.21,78.75
10-14,09:10,68.58211690959897,53.66,78.75
10-14,09:20,68.58211690959897,53.66,78.75
10-14,09:30,68.58211690959897,53.66,78.75
10-14,09:40,68.6378959276018,53.85,78.75
10-14,09:50,68.58211690959897,53.66,78.75
10-14,10:00,68.6378959276018,53.85,78.75
10-14,10:10,68.6378959276018,53.85,78.75
10-14,10:20,68.6378959276018,53.85,78.75
10-14,10:30,68.58211690959897,53.66,78.75
10-14,10:40,68.58211690959897,53.66,78.75
10-14,10:50,68.58211690959897,53.66,78.75
10-14,11:00,68.58211690959897,53.66,78.75
10-14,11:10,68.58211690959897,53.66,78.75
10-14,11:20,68.58211690959897,53.66,78.75
10-14,11:30,68.58211690959897,53.66,78.75
10-14,11:40,68.58211690959897,53.66,78.75
10-14,11:50,68.58211690959897,53.66,78.75
10-14,12:00,68.58211690959897,53.66,78.75
10-14,12:10,68.58211690959897,53.66,78.75
10-14,12:20,68.58211690959897,53.66,78.75
10-14,12:30,68.58211690959897,53.66,78.75
10-14,12:40,68.58211690959897,53.66,78.75
10-14,12:50,68.58211690959897,53.66,78.75
10-14,13:00,68.58211690959897,53.66,78.75
10-14,13:10,68.58211690959897,53.66,78.75
10-14,13:20,68.58211690959897,53.66,78.75
10-14,13:30,68.58211690959897,53.66,78.75
10-14,13:40,68.58211690959897,53.66,78.75
10-14,13:50,68.58211690959897,53.66,78.75
10-14,14:00,68.58211690959897,53.66,78.75
10-14,14:10,68.58211690959897,53.66,78.75
10-14,14:20,68.58211690959897,53.66,78.75
10-14,14:30,68.58211690959897,53.66,78.75
10-14,14:40,68.58211690959897,53.66,78.75
10-14,14:50,68.58211690959897,53.66,78.75
10-14,15:00,68.58211690959897,53.66,78.75
10-14,15:10,68.58211690959897,53.66,78.75
10-14,15:20,68.58211690959897,53.66,78.75
10-14,15:30,68.58211690959897,53.66,78.75
10-14,15:40,68.58211690959897,53.66,78.75
10-14,15:50,68.58211690959897,53.66,78.75
10-14,16:00,68.58211690959897,53.66,78.75
10-14,16:10,68.58211690959897,53.66,78.75
10-14,16:20,68.58211690959897,53.66,78.75
10-14,16:30,68.58211690959897,53.66,78.75
10-14,16:40,68.58211690959897,53.66,78.75
10-14,16:50,68.58211690959897,53.66,78.75
10-14,17:00,68.58211690959897,53.66,78.75
10-14,17:10,68.58211690959897,53.66,78.75
10-14,17:20,68.58211690959897,53.66,78.75
10-14,17:30,68.58211690959897,53.66,78.75
10-14,17:40,68.58211690959897,53.66,78.75
10-14,17:50,68.58211690959897,53.66,78.75
10-14,18:00,68.58211690959897,53.66,78.75
10-14,18:10,68.58211690959897,53.66,78.75
10-14,18:20,68.58211690959897,53.66,78.75
10-14,18:30,68.58211690959897,53.66,78.75
10-14,18:40,68.58211690959897,53.66,78.75
10-14,18:50,68.58211690959897,53.66,78.75
10-14,19:00,68.58211690959897,53.66,78.75
10-14,19:10,68.58211690959897,53.66,78.75
10-14,19:20,68.58211690959897,53.66,78.75
10-14,19:30,70.28044873656694,58.97,78.75
10-14,19:40,70.09155719180579,58.42,78.75
10-14,19:50,70.4722130614016,59.52,78.75
10-14,20:00,70.4722130614016,59.52,78.75
10-14,20:10,70.28044873656694,58.97,78.75
10-14,20:20,70.21831176385052,58.79,78.75
10-14,20:30,70.21831176385052,58.79,78.75
10-14,20:40,70.1564836924869,58.61,78.75
10-14,20:50,70.60281736872476,59.89,78.75
10-14,21:00,70.34637154666086,59.16,78.75
10-14,21:10,70.1564836924869,58.61,78.75
10-14,21:20,70.21831176385052,58.79,78.75
10-14,21:30,70.4722130614016,59.52,78.75
10-14,21:40,70.03036791006643,58.24,78.75
10-14,21:50,70.53912032355915,59.71,78.75
10-14,22:00,70.40913969150554,59.34,78.75
10-14,22:10,70.09155719180579,58.42,78.75
10-14,22:20,70.4722130614016,59.52,78.75
10-14,22:30,70.40913969150554,59.34,78.75
10-14,22:40,69.84534300791556,57.69,78.75
10-14,22:50,70.34637154666086,59.16,78.75
10-14,23:00,70.28044873656694,58.97,78.75
10-14,23:10,70.34637154666086,59.16,78.75
10-14,23:20,70.28044873656694,58.97,78.75
10-14,23:30,70.21831176385052,58.79,78.75
10-14,23:40,70.1564836924869,58.61,78.75
10-14,23:50,70.21831176385052,58.79,78.75
10-15,00:00,70.21831176385052,58.79,78.75
10-15,00:10,70.34637154666086,59.16,78.75
10-15,00:20,70.21831176385052,58.79,78.75
10-15,00:30,70.21831176385052,58.79,78.75
10-15,00:40,69.72583333333333,57.33,78.75
10-15,00:50,70.4722130614016,59.52,78.75
10-15,01:00,70.40913969150554,59.34,78.75
10-15,01:10,69.84534300791556,57.69,78.75
10-15,01:20,69.78542932628798,57.51,78.75
10-15,01:30,70.21831176385052,58.79,78.75
10-15,01:40,70.09155719180579,58.42,78.75
10-15,01:50,69.72583333333333,57.33,78.75
10-15,02:00,69.66327249981603,57.14,78.75
10-15,02:10,70.09155719180579,58.42,78.75
10-15,02:20,70.1564836924869,58.61,78.75
10-15,02:30,70.09155719180579,58.42,78.75
10-15,02:40,70.09155719180579,58.42,78.75
10-15,02:50,69.9694912652584,58.06,78.75
10-15,03:00,69.84534300791556,57.69,78.75
10-15,03:10,69.9694912652584,58.06,78.75
10-15,03:20,69.90892849301032,57.88,78.75
10-15,03:30,69.9694912652584,58.06,78.75
10-15,03:40,69.90892849301032,57.88,78.75
10-15,03:50,69.90892849301032,57.88,78.75
10-15,04:00,69.78542932628798,57.51,78.75
10-15,04:10,69.84534300791556,57.69,78.75
10-15,04:20,69.90892849301032,57.88,78.75
10-15,04:30,69.78542932628798,57.51,78.75
10-15,04:40,69.90892849301032,57.88,78.75
10-15,04:50,69.78542932628798,57.51,78.75
10-15,05:00,69.90892849301032,57.88,78.75
10-15,05:10,69.72583333333333,57.33,78.75
10-15,05:20,69.84534300791556,57.69,78.75
10-15,05:30,69.90892849301032,57.88,78.75
10-15,05:40,69.9694912652584,58.06,78.75
10-15,05:50,69.9694912652584,58.06,78.75
10-15,06:00,69.3686131278708,56.23,78.75
10-15,06:10,69.84534300791556,57.69,78.75
10-15,06:20,70.09155719180579,58.42,78.75
10-15,06:30,70.09155719180579,58.42,78.75
10-15,06:40,69.90892849301032,57.88,78.75
10-15,06:50,69.66327249981603,57.14,78.75
10-15,07:00,69.66327249981603,57.14,78.75
10-15,07:10,70.03036791006643,58.24,78.75
10-15,07:20,69.9694912652584,58.06,78.75
10-15,07:30,69.60433350526858,56.96,78.75
10-15,07:40,69.78542932628798,57.51,78.75
10-15,07:50,69.72583333333333,57.33,78.75
10-15,08:00,69.72583333333333,57.33,78.75
10-15,08:10,69.60433350526858,56.96,78.75
10-15,08:20,70.09155719180579,58.42,78.75
10-15,08:30,69.48419240431507,56.59,78.75
10-15,08:40,69.90892849301032,57.88,78.75
10-15,08:50,69.90892849301032,57.88,78.75
10-15,09:00,69.9694912652584,58.06,78.75
10-15,09:10,69.60433350526858,56.96,78.75
10-15,09:20,70.21831176385052,58.79,78.75
10-15,09:30,69.9694912652584,58.06,78.75
10-15,09:40,69.72583333333333,57.33,78.75
10-15,09:50,69.42624001183782,56.41,78.75
10-15,10:00,69.90892849301032,57.88,78.75
10-15,10:10,69.78542932628798,57.51,78.75
10-15,10:20,69.66327249981603,57.14,78.75
10-15,10:30,69.66327249981603,57.14,78.75
10-15,10:40,69.84534300791556,57.69,78.75
10-15,10:50,69.78542932628798,57.51,78.75
10-15,11:00,69.78542932628798,57.51,78.75
10-15,11:10,69.84534300791556,57.69,78.75
10-15,11:20,70.60281736872476,59.89,78.75
10-15,11:30,70.4722130614016,59.52,78.75
10-15,11:40,70.73469606503129,60.26,78.75
10-15,11:50,70.86422400803616,60.62,78.75
10-15,12:00,70.60281736872476,59.89,78.75
10-15,12:10,70.99858737655646,60.99,78.75
10-15,12:20,70.6668160207463,60.07,78.75
10-15,12:30,71.0644039451115,61.17,78.75
10-15,12:40,70.53912032355915,59.71,78.75
10-15,12:50,70.34637154666086,59.16,78.75
10-15,13:00,70.1564836924869,58.61,78.75
10-15,13:10,69.90892849301032,57.88,78.75
10-15,13:20,70.03036791006643,58.24,78.75
10-15,13:30,70.34637154666086,59.16,78.75
10-15,13:40,69.72583333333333,57.33,78.75
10-15,13:50,70.34637154666086,59.16,78.75
10-15,14:00,70.34637154666086,59.16,78.75
10-15,14:10,70.86422400803616,60.62,78.75
10-15,14:20,71.20061372870482,61.54,78.75
10-15,14:30,70.6668160207463,60.07,78.75
10-15,14:40,71.54082861189802,62.45,78.75
10-15,14:50,71.75,63.0,78.75
10-15,15:00,71.82287304494857,63.19,78.75
10-15,15:10,72.03558214611552,63.74,78.75
10-15,15:20,71.68125238397965,62.82,78.75
10-15,15:30,72.17621631081555,64.1,78.75
10-15,15:40,71.89219954967632,63.37,78.75
10-15,15:50,71.82287304494857,63.19,78.75
10-15,16:00,72.46875200222857,64.84,78.75
10-15,16:10,70.79931101372225,60.44,78.75
10-15,16:20,70.34637154666086,59.16,78.75
10-15,16:30,70.60281736872476,59.89,78.75
10-15,16:40,70.73469606503129,60.26,78.75
10-15,16:50,71.0644039451115,61.17,78.75
10-15,17:00,71.13419527514095,61.36,78.75
10-15,17:10,70.9330653482373,60.81,78.75
10-15,17:20,71.0644039451115,61.17,78.75
10-15,17:30,73.67141277641278,67.77,78.75
10-15,17:40,74.13631935505724,68.86,78.75
10-15,17:50,74.13631935505724,68.86,78.75
10-15,18:00,73.13332575914067,66.48,78.75
10-15,18:10,74.29622516556292,69.23,78.75
10-15,18:20,74.69835460040295,70.15,78.75
10-15,18:30,74.69835460040295,70.15,78.75
10-15,18:40,74.61478111761144,69.96,78.75
10-15,18:50,74.77777971558895,70.33,78.75
10-15,19:00,73.98174872665535,68.5,78.75
10-15,19:10,74.94180327868852,70.7,78.75
10-15,19:20,74.61478111761144,69.96,78.75
10-15,19:30,74.77777971558895,70.33,78.75
10-15,19:40,74.69835460040295,70.15,78.75
10-15,19:50,74.69835460040295,70.15,78.75
10-15,20:00,74.61478111761144,69.96,78.75
10-15,20:10,74.77777971558895,70.33,78.75
10-15,20:20,74.77777971558895,70.33,78.75
10-15,20:30,74.77777971558895,70.33,78.75
10-15,20:40,74.77777971558895,70.33,78.75
10-15,20:50,74.94180327868852,70.7,78.75
10-15,21:00,74.94180327868852,70.7,78.75
10-15,21:10,75.10237033575862,71.06,78.75
10-15,21:20,75.26839392728726,71.43,78.75
10-15,21:30,74.4571789686552,69.6,78.75
10-15,21:40,72.90798589991707,65.93,78.75
10-15,21:50,73.36111537933873,67.03,78.75
10-15,22:00,73.36111537933873,67.03,78.75
10-15,22:10,73.44037062410084,67.22,78.75
10-15,22:20,73.51572015053027,67.4,78.75
10-15,22:30,73.44037062410084,67.22,78.75
10-15,22:40,73.51572015053027,67.4,78.75
10-15,22:50,73.44037062410084,67.22,78.75
10-15,23:00,73.36111537933873,67.03,78.75
10-15,23:10,73.44037062410084,67.22,78.75
10-15,23:20,73.51572015053027,67.4,78.75
10-15,23:30,73.59132713729242,67.58,78.75
10-15,23:40,73.67141277641278,67.77,78.75
10-15,23:50,73.67141277641278,67.77,78.75
10-16,00:00,73.59132713729242,67.58,78.75
10-16,00:10,73.74754601226994,67.95,78.75
10-16,00:20,73.74754601226994,67.95,78.75
10-16,00:30,74.37439659827214,69.41,78.75
10-16,00:40,73.51572015053027,67.4,78.75
10-16,00:50,74.21830175913396,69.05,78.75
10-16,01:00,74.53585740254493,69.78,78.75
10-16,01:10,74.61478111761144,69.96,78.75
10-16,01:20,74.8574474072089,70.51,78.75
10-16,01:30,74.8574474072089,70.51,78.75
10-16,01:40,75.0219668515672,70.88,78.75
10-16,01:50,74.8574474072089,70.51,78.75
10-16,02:00,75.10237033575862,71.06,78.75
10-16,02:10,75.43089278597051,71.79,78.75
10-16,02:20,75.76787017451083,72.53,78.75
10-16,02:30,76.53328254757079,74.18,78.75
10-16,02:40,77.22632359608782,75.64,78.75
10-16,02:50,77.31277026589893,75.82,78.75
10-16,03:00,77.14009532455741,75.46,78.75
10-16,03:10,77.57825812274369,76.37,78.75
10-16,03:20,77.84575640778571,76.92,78.75
10-16,03:30,78.0268302999231,77.29,78.75
10-16,03:40,78.20879803081645,77.66,78.75
10-16,03:50,78.29764416629415,77.84,78.75
10-16,04:00,77.84575640778571,76.92,78.75
10-16,04:10,78.11524388682626,77.47,78.75
10-16,04:20,79.02595697564063,79.3,78.75
10-16,04:30,79.12173028311426,79.49,78.75
10-16,04:40,79.30381462799495,79.85,78.75
10-16,04:50,78.57041237113403,78.39,78.75
10-16,05:00,79.49179656538969,80.22,78.75
10-16,05:10,79.96286259303271,81.14,78.75
10-16,05:20,79.86515341264871,80.95,78.75
10-16,05:30,80.05563128631223,81.32,78.75
10-16,05:40,71.54082861189802,62.45,78.75
10-16,05:50,67.8688679245283,51.1,78.75
10-16,06:00,67.91664154425902,51.28,78.75
10-16,06:10,68.80152084115659,54.4,78.75
10-16,06:20,69.3081393278433,56.04,78.75
10-16,06:30,70.60281736872476,59.89,78.75
10-16,06:40,70.6668160207463,60.07,78.75
10-16,06:50,70.73469606503129,60.26,78.75
10-16,07:00,71.75,63.0,78.75
10-16,07:10,73.44037062410084,67.22,78.75
10-16,07:20,79.68062382327099,80.59,78.75
10-16,07:30,79.77278961885656,80.77,78.75
10-16,07:40,79.58355325164939,80.4,78.75
10-16,07:50,79.58355325164939,80.4,78.75
10-16,08:00,79.4002399395428,80.04,78.75
10-16,08:10,78.84511446508972,78.94,78.75
10-16,08:20,78.48092889908257,78.21,78.75
10-16,08:30,77.67044040950357,76.56,78.75
10-16,08:40,77.31277026589893,75.82,78.75
10-16,08:50,76.61793547122983,74.36,78.75
10-16,09:00,76.35998033560566,73.81,78.75
10-16,09:10,75.93322738063836,72.89,78.75
10-16,09:20,75.26839392728726,71.43,78.75
10-16,09:30,75.51703642274265,71.98,78.75
10-16,09:40,75.68097226818453,72.34,78.75
10-16,09:50,75.3495251396648,71.61,78.75
10-16,10:00,75.3495251396648,71.61,78.75
10-16,10:10,74.8574474072089,70.51,78.75
10-16,10:20,74.21830175913396,69.05,78.75
10-16,10:30,73.67141277641278,67.77,78.75
10-16,10:40,73.36111537933873,67.03,78.75
10-16,10:50,73.28629807692306,66.85,78.75
10-16,11:00,72.39320083682009,64.65,78.75
10-16,11:10,71.68125238397965,62.82,78.75
10-16,11:20,70.09155719180579,58.42,78.75
10-16,11:30,71.40535785288272,62.09,78.75
10-16,11:40,70.6668160207463,60.07,78.75
10-16,11:50,70.1564836924869,58.61,78.75
10-16,12:00,70.1564836924869,58.61,78.75
10-16,12:10,70.1564836924869,58.61,78.75
10-16,12:20,70.1564836924869,58.61,78.75
10-16,12:30,70.03036791006643,58.24,78.75
10-16,12:40,70.03036791006643,58.24,78.75
10-16,12:50,69.90892849301032,57.88,78.75
10-16,13:00,69.84534300791556,57.69,78.75
10-16,13:10,69.84534300791556,57.69,78.75
10-16,13:20,69.84534300791556,57.69,78.75
10-16,13:30,69.84534300791556,57.69,78.75
10-16,13:40,69.84534300791556,57.69,78.75
10-16,13:50,69.84534300791556,57.69,78.75
10-16,14:00,69.84534300791556,57.69,78.75
10-16,14:10,69.78542932628798,57.51,78.75
10-16,14:20,69.72583333333333,57.33,78.75
10-16,14:30,67.82146140202052,50.92,78.75
10-16,14:40,69.84534300791556,57.69,78.75
10-16,14:50,69.72583333333333,57.33,78.75
10-16,15:00,69.72583333333333,57.33,78.75
10-16,15:10,69.66327249981603,57.14,78.75
10-16,15:20,67.53982188690986,49.82,78.75
10-16,15:30,67.35827974653837,49.08,78.75
10-16,15:40,68.3714109963548,52.93,78.75
10-16,15:50,69.72583333333333,57.33,78.75
10-16,16:00,67.10275051286098,47.99,78.75
10-16,16:10,69.5457160776212,56.78,78.75
10-16,16:20,65.7329183467742,40.29,78.75
10-16,16:30,69.84534300791556,57.69,78.75
10-16,16:40,69.1945614818121,55.68,78.75
10-16,16:50,67.77182113067656,50.73,78.75
10-16,17:00,69.5457160776212,56.78,78.75
10-16,17:10,66.13025782083915,43.04,78.75
10-16,17:20,65.98541325390916,42.12,78.75
10-16,17:30,69.72583333333333,57.33,78.75
10-16,17:40,67.82146140202052,50.92,78.75
10-16,17:50,69.13515047675804,55.49,78.75
10-16,18:00,67.4042758943915,49.27,78.75
10-16,18:10,69.3081393278433,56.04,78.75
10-16,18:20,66.55825803334139,45.42,78.75
10-16,18:30,66.70444355484388,46.15,78.75
10-16,18:40,68.8557631440786,54.58,78.75
10-16,18:50,68.80152084115659,54.4,78.75
10-16,19:00,68.80152084115659,54.4,78.75
10-16,19:10,68.69109353818347,54.03,78.75
10-16,19:20,67.77182113067656,50.73,78.75
10-16,19:30,66.74360940123113,46.34,78.75
10-16,19:40,66.70444355484388,46.15,78.75
10-16,19:50,66.45267270668175,44.87,78.75
10-16,20:00,67.10275051286098,47.99,78.75
10-16,20:10,67.31509988249118,48.9,78.75
10-16,20:20,66.41897764095916,44.69,78.75
10-16,20:30,66.81907134316461,46.7,78.75
